Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,30.00039775094177,2010-12-13 12:36:53,30.000398422613195,1,1,0.0,3.688579797744751,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2,60.01713633040682,2010-12-13 12:37:23,60.01713700207825,1,1,0.0,3.688579797744751,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
3,90.03032974286012,2010-12-13 12:37:53,90.0303303293195,1,1,0.0,3.688579797744751,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
4,120.0155335241929,2010-12-13 12:38:23,120.01553422593916,1,1,0.0,3.688579797744751,0.0,0.0,0.0,0.0,-3.237724376958795e-05,0.0,0,0,0
5,150.0313238120585,2010-12-13 12:38:53,30.015378961107064,2,1,0.550297200679779,3.7968814373016357,0.004587214421865,0.0,0.017367310864867,0.0,0.00045328139094635844,0.0,0,0,0
6,180.04654205823266,2010-12-13 12:39:23,60.03059726743088,2,1,0.550297200679779,3.808699131011963,0.009174463352956,0.0,0.034814009244639,0.0,0.0002590179501567036,0.0,0,0,0
7,210.061280510458,2010-12-13 12:39:53,90.04533565449407,2,1,0.550297200679779,3.816145896911621,0.01376162324515,0.0,0.052303156064007,0.0,0.00019426345534157008,0.0,0,0,0
8,240.07650009997496,2010-12-13 12:40:23,120.06055531418568,2,1,0.550297200679779,3.8216500282287598,0.018348728083983,0.0,0.069821065061302,0.0,0.00016188621520996094,0.0,0,0,0
9,270.0913832623059,2010-12-13 12:40:53,150.0754385116039,2,1,0.550297200679779,3.8260209560394287,0.022935839591834,0.0,0.087361543769141,0.0,6.47544875391759e-05,0.0,0,0,0
10,300.10628820383346,2010-12-13 12:41:23,180.0903433629069,2,1,0.5501165986061096,3.8300681114196777,0.027522948681841,0.0,0.104921532307402,0.0,9.713172767078504e-05,0.0,0,0,0
11,330.1212899312089,2010-12-13 12:41:53,210.10534506522,2,1,0.5501165986061096,3.8337912559509277,0.032110032872651,0.0,0.122499144101711,0.0,6.47544875391759e-05,0.0,0,0,0
12,360.1362975733029,2010-12-13 12:42:23,240.1203527173389,2,1,0.5501165986061096,3.837352752685547,0.036697138074168,0.0,0.140093382606101,0.0,9.713172767078504e-05,0.0,0,0,0
13,390.15132856851005,2010-12-13 12:42:53,270.13538372758364,2,1,0.5501165986061096,3.840590476989746,0.041284235412487,0.0,0.157703348275243,0.0,6.47544875391759e-05,0.0,0,0,0
14,420.1663195140554,2010-12-13 12:43:23,300.15037465809144,2,1,0.5501165986061096,3.8439900875091553,0.045871346197263,0.0,0.175328544702846,0.0,9.713172767078504e-05,0.0,0,0,0
15,450.1812947053969,2010-12-13 12:43:53,330.16534986447044,2,1,0.550297200679779,3.8470659255981445,0.050458403313424,0.0,0.192968221177988,0.0,0.0001295089750783518,0.0,0,0,0
16,480.19825400912583,2010-12-13 12:44:23,360.1823092333615,2,1,0.5501165986061096,3.850141763687134,0.055045866621661,0.0,0.21062373863905,0.0,6.47544875391759e-05,0.0,0,0,0
17,510.2113227363046,2010-12-13 12:44:53,390.1953778953781,2,1,0.550297200679779,3.853379487991333,0.059632746571259,0.0,0.228291217749202,0.0,9.713172767078504e-05,0.0,0,0,0
18,540.2263033461298,2010-12-13 12:45:23,420.2103585052034,2,1,0.5504778623580933,3.8564553260803223,0.064219911517862,0.0,0.24597370873887,0.0,9.713172767078504e-05,0.0,0,0,0
19,570.2414233628639,2010-12-13 12:45:53,450.2254785921119,2,1,0.550297200679779,3.8593692779541016,0.068807080832278,0.0,0.263670286584999,0.0,9.713172767078504e-05,0.0,0,0,0
20,600.2566734131814,2010-12-13 12:46:23,480.2407286474418,2,1,0.5501165986061096,3.862445116043091,0.073394198133988,0.0,0.281380570878787,0.0,9.713172767078504e-05,0.0,0,0,0
21,630.2713272147568,2010-12-13 12:46:53,510.25538244901736,2,1,0.550297200679779,3.86552095413208,0.077981274583816,0.0,0.299104685727991,0.0,9.713172767078504e-05,0.0,0,0,0
22,660.2863089373511,2010-12-13 12:47:23,540.270364101437,2,1,0.5501165986061096,3.8685967922210693,0.082568408983437,0.0,0.316843190880857,0.0,6.47544875391759e-05,0.0,0,0,0
23,690.3013074417062,2010-12-13 12:47:53,570.2853625857423,2,1,0.5501165986061096,3.8715107440948486,0.087155515656449,0.0,0.334595742350358,0.0,3.237724376958795e-05,0.0,0,0,0
24,720.3164276138268,2010-12-13 12:48:23,600.3004827578629,2,1,0.550297200679779,3.8750722408294678,0.091742703383521,0.0,0.352362829999732,0.0,0.00016188621520996094,0.0,0,0,0
25,750.3313186006285,2010-12-13 12:48:53,630.3153737446646,2,1,0.5499359965324402,3.877824306488037,0.096329837556426,0.0,0.370144006705874,0.0,6.47544875391759e-05,0.0,0,0,0
26,780.3463029547713,2010-12-13 12:49:23,660.3303581138449,2,1,0.5501165986061096,3.8809001445770264,0.1009169434392,0.0,0.38793930381708,0.0,6.47544875391759e-05,0.0,0,0,0
27,810.361323238323,2010-12-13 12:49:53,690.3453783923842,2,1,0.5499359965324402,3.8839759826660156,0.105504097314503,0.0,0.405748926782072,0.0,6.47544875391759e-05,0.0,0,0,0
28,840.3762954723054,2010-12-13 12:50:23,720.360350621354,2,1,0.5501165986061096,3.886889934539795,0.11009125850495,0.0,0.423572413368105,0.0,3.237724376958795e-05,0.0,0,0,0
29,870.3913249086335,2010-12-13 12:50:53,750.3753800426447,2,1,0.550297200679779,3.890127658843994,0.114678425870421,0.0,0.441409586724532,0.0,0.0001295089750783518,0.0,0,0,0
30,900.4063503650577,2010-12-13 12:51:23,780.3904055792685,2,1,0.5501165986061096,3.8928797245025635,0.119265605117511,0.0,0.459260153777228,0.0,6.47544875391759e-05,0.0,0,0,0
31,930.42130802778,2010-12-13 12:51:53,810.4053631868535,2,1,0.550297200679779,3.895631790161133,0.123852787459225,0.0,0.477123616840294,0.0,0.0001295089750783518,0.0,0,0,0
32,960.4364254330152,2010-12-13 12:52:23,840.4204805920888,2,1,0.550297200679779,3.898383855819702,0.128439908707958,0.0,0.494999274356915,0.0,9.713172767078504e-05,0.0,0,0,0
33,990.4513323193823,2010-12-13 12:52:54,870.4353875386057,2,1,0.5501165986061096,3.9009740352630615,0.133027112679353,0.0,0.5128875809624,0.0,6.47544875391759e-05,0.0,0,0,0
34,1020.4665750314392,2010-12-13 12:53:24,900.4506302456496,2,1,0.550297200679779,3.903564214706421,0.137614281850022,0.0,0.530787603527421,0.0,9.713172767078504e-05,0.0,0,0,0
35,1050.4815531851525,2010-12-13 12:53:54,930.4656084344504,2,1,0.550297200679779,3.9059925079345703,0.142201391246285,0.0,0.548698768118677,0.0,6.47544875391759e-05,0.0,0,0,0
36,1080.4982430283387,2010-12-13 12:54:24,960.4822982625997,2,1,0.5501165986061096,3.9080970287323,0.146788783878174,0.0,0.566621972131122,0.0,3.237724376958795e-05,0.0,0,0,0
37,1110.5113436599106,2010-12-13 12:54:54,990.4953988239967,2,1,0.5501165986061096,3.9103634357452393,0.151375648089079,0.0,0.584553577200818,0.0,3.237724376958795e-05,0.0,0,0,0
38,1140.5263369512936,2010-12-13 12:55:24,1020.510392110367,2,1,0.550297200679779,3.9124679565429688,0.155962814932847,0.0,0.602496245427758,0.0,6.47544875391759e-05,0.0,0,0,0
39,1170.5413051903345,2010-12-13 12:55:54,1050.525360349408,2,1,0.5501165986061096,3.914572238922119,0.160549940865405,0.0,0.620448189331413,0.0,6.47544875391759e-05,0.0,0,0,0
40,1200.5563088424997,2010-12-13 12:56:24,1080.5403639865358,2,1,0.5501165986061096,3.9165148735046387,0.165137161563221,0.0,0.638409496563356,0.0,6.47544875391759e-05,0.0,0,0,0
41,1230.5714833899312,2010-12-13 12:56:54,1110.5555385339671,2,1,0.550297200679779,3.9182956218719482,0.169724343685074,0.0,0.656379333049058,0.0,3.237724376958795e-05,0.0,0,0,0
42,1260.586314873662,2010-12-13 12:57:24,1140.5703700327354,2,1,0.5499359965324402,3.920076370239258,0.174311424821148,0.0,0.67435706483557,0.0,3.237724376958795e-05,0.0,0,0,0
43,1290.6013082352192,2010-12-13 12:57:54,1170.5853633942927,2,1,0.550297200679779,3.9220190048217773,0.178898533502769,0.0,0.69234288560595,0.0,9.713172767078504e-05,0.0,0,0,0
44,1320.6163244085428,2010-12-13 12:58:24,1200.6003795676163,2,1,0.5499359965324402,3.923314094543457,0.183485569295655,0.0,0.710336120431319,0.0,0.0,0.0,0,0,0
45,1350.6314815526673,2010-12-13 12:58:54,1230.61553679194,2,1,0.5501165986061096,3.9250948429107666,0.188072761449127,0.0,0.728337493533609,0.0,3.237724376958795e-05,0.0,0,0,0
46,1380.6463040891326,2010-12-13 12:59:24,1260.6303592532186,2,1,0.5501165986061096,3.926713705062866,0.192659940632221,0.0,0.746346077880541,0.0,6.47544875391759e-05,0.0,0,0,0
47,1410.6613213952753,2010-12-13 12:59:54,1290.6453765543488,2,1,0.5501165986061096,3.928170680999756,0.197247044677577,0.0,0.764361583271694,0.0,3.237724376958795e-05,0.0,0,0,0
48,1440.6763352678736,2010-12-13 13:00:24,1320.6603904269473,2,1,0.5501165986061096,3.9297895431518555,0.201834187210801,0.0,0.782384345179187,0.0,3.237724376958795e-05,0.0,0,0,0
49,1470.691330293572,2010-12-13 13:00:54,1350.6753854526455,2,1,0.5501165986061096,3.931084632873535,0.206421325727316,0.0,0.800414175319089,0.0,3.237724376958795e-05,0.0,0,0,0
50,1500.706315254224,2010-12-13 13:01:24,1380.69037041831,2,1,0.550297200679779,3.9327034950256348,0.211008474793551,0.0,0.81845099633351,0.0,3.237724376958795e-05,0.0,0,0,0
51,1530.721443962587,2010-12-13 13:01:54,1410.7054991216603,2,1,0.550297200679779,3.9343223571777344,0.215595707261315,0.0,0.836495194581972,0.0,3.237724376958795e-05,0.0,0,0,0
52,1560.7391185362376,2010-12-13 13:02:24,1440.723173790548,2,1,0.550297200679779,3.935779333114624,0.220183305405328,0.0,0.854547803322716,0.0,3.237724376958795e-05,0.0,0,0,0
53,1590.751385312793,2010-12-13 13:02:54,1470.7354405620913,2,1,0.5499359965324402,3.9372363090515137,0.224770048574974,0.0,0.87260382928284,0.0,-3.237724376958795e-05,0.0,0,0,0
54,1620.7663204143728,2010-12-13 13:03:24,1500.7503755734465,2,1,0.5504778623580933,3.9388551712036133,0.229357221716454,0.0,0.890668598773557,0.0,6.47544875391759e-05,0.0,0,0,0
55,1650.7813484271585,2010-12-13 13:03:54,1530.765403586232,2,1,0.5501165986061096,3.940150260925293,0.233944360109507,0.0,0.908740146605033,0.0,0.0,0.0,0,0,0
56,1680.79816149699,2010-12-13 13:04:24,1560.782216726238,2,1,0.5501165986061096,3.9419310092926025,0.238531817839011,0.0,0.926819908434993,0.0,3.237724376958795e-05,0.0,0,0,0
