Cycle_Index,Test_Time(s),Date_Time,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),Internal_Resistance(Ohm),AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Charge_Time(s),DisCharge_Time(s),Vmax_On_Cycle(V)
1,6936.097721332699,2010-11-29 12:29:15,0.0005225847125984728,3.354609489440918,0.288818992045046,0.945439167610476,1.203007556241115,3.432207823703024,0.09400942176580429,0,0,3480.4444193324507,3095.5920015566967,4.200138568878174
2,18179.42190257769,2010-11-29 15:36:39,0.0005225847125984728,3.3865010738372803,1.233163333762086,1.884765255741201,4.985236002359026,6.834861401247379,0.09644070267677307,0,0,7807.717499745136,3075.531688279313,4.200138568878174
3,29413.32600357259,2010-11-29 18:43:55,0.0007031940040178597,3.3761403560638428,2.171625015866447,2.826784169070729,8.748714669357472,10.247669561235124,0.09563027322292328,0,0,7789.232605518118,3084.5972483153473,4.200138568878174
4,40728.17703902914,2010-11-29 21:52:31,0.0008838032954372466,3.3531525135040283,3.112687792217134,3.774643295991648,12.52355507030572,13.68871196940126,0.09473419934511185,0,0,7851.2951539449505,3103.4839631436435,4.200138568878174
5,51998.85287126905,2010-11-30 01:00:23,0.0003419754502829164,3.338582992553711,4.063103954799002,4.730348002522323,16.327361771513367,17.169094612856203,0.0931989923119545,0,0,7781.585446094735,3129.017280929841,4.200138568878174
6,63289.4273463044,2010-11-30 04:08:35,0.0003419754502829164,3.3358309268951416,5.01873973093994,5.688385372050773,20.149110276435483,20.65985161119759,0.09392450004816055,0,0,7793.849876797701,3136.6456993594757,4.200138568878174
7,74651.60150568796,2010-11-30 07:17:58,0.0008838032954372466,3.3779211044311523,5.973399001828923,6.635437878135131,23.96729306641653,24.09281568437064,0.09473419934511185,0,0,7901.18802682304,3100.907527579838,4.200300693511963
8,86027.53912161806,2010-11-30 10:27:35,0.0007031940040178597,3.384396553039551,6.918935708115403,7.579718760571895,27.759995141393652,27.5112075004051,0.09473419934511185,0,0,7923.887878967472,3091.9808745295413,4.200300693511963
9,97372.63776515002,2010-11-30 13:36:42,0.0008838032954372466,3.3861773014068604,7.863141860596761,8.52367059934252,31.547108886413852,30.928753447532763,0.09716327488422394,0,0,7894.10424272699,3090.9060891091012,4.200300693511963
10,108731.35899213945,2010-11-30 16:46:02,0.0007031940040178597,3.392490863800049,8.80612140266136,9.465330262797698,35.33028372430055,34.3350999009464,0.09788454324007034,0,0,7915.151679989363,3083.497933733516,4.200300693511963
11,120068.28162408769,2010-11-30 19:55:00,0.0007031940040178597,3.3945953845977783,9.746914072660642,10.40562577427784,39.10536292583535,37.73462219385456,0.09644070267677307,0,0,7897.964267342553,3078.859155612524,4.200300693511963
12,131413.2095800103,2010-11-30 23:04:06,0.0007031940040178597,3.358656644821167,10.688700942752169,11.355204222515804,42.885623328861826,41.18373912394356,0.09392450004816055,0,0,7876.182462255152,3108.6878238529953,4.200138568878174
13,142732.76618192438,2010-12-01 02:12:47,0.0007031940040178597,3.350076913833618,11.639153479788032,12.308059751198185,46.69061228248564,44.65009967427238,0.0931989923119545,0,0,7839.817906833355,3119.662293381268,4.200138568878174
14,154037.14918767588,2010-12-01 05:21:13,0.0005225847125984728,3.363189458847046,12.592063658418208,13.258834203340664,50.503283589009165,48.109223566425385,0.0931989923119545,0,0,7831.794397382987,3112.536615306718,4.200138568878174
15,165383.97340359635,2010-12-01 08:30:21,0.0008838032954372466,3.3947572708129883,13.538889710245678,14.198762239145132,54.29810408842592,51.509722372994595,0.09571681916713715,0,0,7909.165900756559,3077.564141054687,4.200300693511963
16,176751.313491616,2010-12-01 11:39:49,0.0005225847125984728,3.3928146362304688,14.478506044338308,15.138326016494116,58.06901104782684,54.91003192271407,0.09554389119148254,0,0,7930.889559939509,3076.37532153086,4.200300693511963
17,188094.3914551396,2010-12-01 14:48:54,0.0007031940040178597,3.399937629699707,15.417072312549935,16.07511757065894,61.834919489586625,58.297105238023065,0.09644070267677307,0,0,7915.341996293411,3067.634971255557,4.200300693511963
18,199439.85143985233,2010-12-01 17:58:01,0.0005225847125984728,3.400585174560547,16.353006543653787,17.010571866276504,65.5918462892553,61.678800330667,0.09779628366231918,0,0,7922.163922387803,3063.21863296097,4.200138568878174
19,210804.54184308625,2010-12-01 21:07:27,0.0008838032954372466,3.3973474502563477,17.287714876155306,17.945659273323447,69.34479981991399,65.05829820925547,0.09716327488422394,0,0,7942.649812582499,3061.982404398192,4.200138568878174
20,222097.04863930764,2010-12-02 00:15:40,0.0007031940040178597,3.3648083209991455,18.22540007800182,18.89019717564317,73.1046860491718,68.48879212278896,0.09400942176580429,0,0,7839.86160907762,3092.578578951304,4.200138568878174
21,233406.73750675833,2010-12-02 03:24:11,0.0003419754502829164,3.3601136207580566,19.170339435153252,19.83651892231964,76.8887962661058,71.92887255583463,0.09464868903160095,0,0,7851.3949951393715,3098.2220487814525,4.200138568878174
22,244644.8143667972,2010-12-02 06:31:31,0.0008838032954372466,3.396538019180298,20.11418507985998,20.772636077452617,80.66684896119283,75.31680754992438,0.09554389119148254,0,0,7812.660752754851,3065.3456312366775,4.200138568878174
23,255970.12856199383,2010-12-02 09:40:17,0.0003419754502829164,3.399937629699707,21.04919891896029,21.70648795690598,84.41973613421787,78.69532120452986,0.09635358303785324,0,0,7907.356673989797,3057.8909743864115,4.200138568878174
24,267261.9719794114,2010-12-02 12:48:31,0.0008838032954372466,3.3944334983825684,21.983691244873473,22.641783090486477,88.16907514479023,82.08286293882577,0.09635358303785324,0,0,7869.278842534874,3062.5022974241992,4.200138568878174
25,278551.01735489897,2010-12-02 15:56:41,0.0003419754502829164,3.395728588104248,22.91860632152694,23.57620114620068,91.91882010586014,85.46626113073351,0.09563027322292328,0,0,7869.357930651621,3059.6088633250224,4.200138568878174
26,289847.5686881756,2010-12-02 19:04:59,0.0007031940040178597,3.3971855640411377,23.85288814467364,24.50994839210121,95.66600654632084,88.84743479176656,0.09490565955638885,0,0,7879.062569292425,3057.425502318819,4.200138568878174
27,301185.10999102466,2010-12-02 22:13:58,0.0007031940040178597,3.3698267936706543,24.785866145124984,25.44894530973738,99.40906616557388,92.2559886503527,0.0925559401512146,0,0,7903.311600656657,3074.1277600551584,4.200138568878174
28,312459.89856898796,2010-12-03 01:21:54,0.0001613661734154448,3.362218141555786,25.72648723515295,26.3914901394584,103.17624044001457,95.68279582030152,0.09392450004816055,0,0,7828.752896351454,3085.9579823046943,4.200138568878174
29,323728.55122278427,2010-12-03 04:29:44,0.0005225847125984728,3.359466075897217,26.668954457250255,27.334855352579694,106.94924209385884,99.1142414234734,0.09400942176580429,0,0,7819.965270117185,3088.6153643519665,4.200138568878174
30,335025.94921269076,2010-12-03 07:38:02,0.0008838032954372466,3.400423288345337,27.609750426914847,28.266978352066015,110.7165743937676,102.4900770635424,0.09698805212974548,0,0,7885.2356250071825,3052.050352619044,4.200138568878174
31,346289.89026658423,2010-12-03 10:45:48,0.0007031940040178597,3.3975093364715576,28.541347232741543,29.198619650410667,114.4537523802575,105.8646998945,0.09490565955638885,0,0,7853.325301908719,3050.5188518664136,4.200138568878174
32,357539.3562987472,2010-12-03 13:53:18,0.0010644125286489725,3.395890474319458,29.472801831608987,30.130197431112368,118.18917234887034,109.23982549794628,0.09473419934511185,0,0,7839.139043529593,3050.251292012058,4.200138568878174
33,368792.51492769807,2010-12-03 17:00:53,0.0005225847125984728,3.3971855640411377,30.40410743190079,31.061043668371376,121.9238551611212,112.61215701833358,0.09263985604047775,0,0,7845.261119056608,3047.8137875786406,4.200138568878174
34,380031.4065550855,2010-12-03 20:08:13,0.0008838032954372466,3.4020421504974365,31.33382113281755,31.989321765338104,125.65248170156116,115.97245641494196,0.09490565955638885,0,0,7839.5119538772915,3039.2825247791097,4.200138568878174
35,391246.1313916193,2010-12-03 23:15:09,0.0005225847125984728,3.3688554763793945,32.2634163703843,32.92615147764559,129.38171158584075,119.3765564925981,0.09400942176580429,0,0,7787.4276579338175,3067.239882900999,4.200138568878174
36,402481.5883795862,2010-12-04 02:22:26,0.0001613661734154448,3.3649702072143555,33.20055339081253,33.86442550641532,133.13449806951718,122.7881654443149,0.09383972734212875,0,0,7803.500249642186,3071.8992636964776,4.200138568878174
37,413713.61367520347,2010-12-04 05:29:39,0.0008838032954372466,3.363351345062256,34.13861520652804,34.80318752592031,136.89008837631533,126.2026299098854,0.09328334033489227,0,0,7798.435605587182,3073.506943965517,4.200138568878174
38,424943.15248765587,2010-12-04 08:36:50,0.0005225847125984728,3.363675117492676,35.07718968594938,35.74189360985122,140.647196950146,129.61727004559617,0.09392450004816055,0,0,7796.093385740928,3073.337134150127,4.200138568878174
39,436174.7878680282,2010-12-04 11:44:03,0.0005225847125984728,3.363351345062256,36.01565591969847,36.6804983634262,144.4037797684976,133.0318630268421,0.09303076565265656,0,0,7798.515313034985,3073.0070056890727,4.200138568878174
40,447391.042998652,2010-12-04 14:51:00,0.0007031940040178597,3.363027572631836,36.953789101930816,37.618923333368926,148.15888246217,136.44613107284934,0.0923885703086853,0,0,7783.814177491063,3072.3513107268745,4.200138568878174
41,458610.61320000305,2010-12-04 17:58:01,0.0005225847125984728,3.363189458847046,37.892007064236765,38.55721693005641,151.91408031070964,139.86024860814834,0.09392450004816055,0,0,7787.626069242434,3071.8825973578655,4.200138568878174
42,466883.42311959213,2010-12-04 20:15:55,0.0008838032954372466,3.350886344909668,38.694702502601736,39.36670054616142,155.09981284323197,142.77868061744658,0.09400942176580429,0,0,5262.451343260679,2650.2676095441343,4.200138568878174
43,478152.0534946112,2010-12-04 23:23:45,0.0007031940040178597,3.362218141555786,39.63857888093984,40.30446621039835,158.87689135150174,146.1920452184303,0.09537158161401749,0,0,7838.625085300582,3069.930687458228,4.200138568878174
44,489354.8251749888,2010-12-05 02:30:29,0.0003419754502829164,3.362380027770996,40.57671880401915,41.242356685433094,162.63105738388853,149.60623165598344,0.09473419934511185,0,0,7772.115198622567,3070.56831904112,4.200138568878174
45,497625.9103474998,2010-12-05 04:48:21,0.0007031940040178597,3.3520193099975586,41.3793693463531,42.05145761822388,165.81603144782437,152.52357445179774,0.09537158161401749,0,0,5262.079206096027,2648.9692991514535,4.200138568878174
46,508890.2709078046,2010-12-05 07:56:07,0.0005225847125984728,3.362056255340576,42.3223877995479,42.98849252020146,169.58957062450503,155.93490511595144,0.09392450004816055,0,0,7836.612106099221,3067.696356801858,4.200138568878174
47,520083.37115591025,2010-12-05 11:02:41,0.0007031940040178597,3.362703800201416,43.25967293903933,43.925324705579456,173.34018581502454,159.34556581363577,0.09464868903160095,0,0,7766.343318113269,3066.6823960901293,4.200138568878174
48,531268.9906724803,2010-12-05 14:09:08,0.0005225847125984728,3.363513231277466,44.19630993449537,44.86174388250621,177.088184412188,162.75454154016364,0.09473419934511185,0,0,7759.83254493696,3065.712286339836,4.200138568878174
49,542447.6266581302,2010-12-05 17:15:28,0.0005225847125984728,3.366427183151245,45.13189501946075,45.796786091473095,180.83216526072013,166.15720449553257,0.09311480820178986,0,0,7757.5330222130415,3061.0393890406767,4.200138568878174
50,553628.3273093177,2010-12-05 20:21:50,0.0007031940040178597,3.366912841796875,46.066600635580734,46.731357127332814,184.573240137574,169.55792910910563,0.0923885703086853,0,0,7760.817066489412,3059.7249117470665,4.200138568878174
