Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,30.000847399875845,2010-12-06 12:33:56,30.000848086584693,1,1,0.0,3.6730387210845947,0.0,0.0,0.0,0.0,3.237724376958795e-05,0.0,0,0,0
2,60.01556799767113,2010-12-06 12:34:26,60.01556865931761,1,1,0.0,3.6730387210845947,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
3,90.03047607700701,2010-12-06 12:34:56,90.0304766785038,1,1,0.0,3.6728768348693848,0.0,0.0,0.0,0.0,-3.237724376958795e-05,0.0,0,0,0
4,120.01393976317992,2010-12-06 12:35:26,120.01394040477648,1,1,0.0,3.6730387210845947,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
5,150.02986294066517,2010-12-06 12:35:56,30.01534477603883,2,1,0.5501165986061096,3.7816641330718994,0.00458656033287,0.0,0.017285750321595,0.0,0.0005180359003134072,0.0,0,0,0
6,180.04484831234006,2010-12-06 12:36:26,60.03033013768879,2,1,0.5501165986061096,3.795262575149536,0.009173052610729,0.0,0.034665334893701,0.0,0.0002913951757363975,0.0,0,0,0
7,210.06025446110257,2010-12-06 12:36:56,90.04573631151365,2,1,0.5499359965324402,3.8027093410491943,0.013759588943484,0.0,0.052091099029264,0.0,0.0001295089750783518,0.0,0,0,0
8,240.06049816370097,2010-12-06 12:37:26,120.04598008929914,2,1,0.5501165986061096,3.807889699935913,0.018343857322632,0.0,0.069536074149182,0.0,0.0001295089750783518,0.0,0,0,0
9,270.0743390172866,2010-12-06 12:37:56,150.0598208476478,2,1,0.5499359965324402,3.811774969100952,0.022930165756998,0.0,0.087009480030312,0.0,9.713172767078504e-05,0.0,0,0,0
10,300.08940191688674,2010-12-06 12:38:26,180.07488374724795,2,1,0.550297200679779,3.815660238265991,0.027516641973302,0.0,0.104501260146184,0.0,0.0001295089750783518,0.0,0,0,0
11,330.1044134135728,2010-12-06 12:38:56,210.08989523892149,2,1,0.5499359965324402,3.8188979625701904,0.032103115440766,0.0,0.122009178948347,0.0,9.713172767078504e-05,0.0,0,0,0
12,360.11945167185394,2010-12-06 12:39:26,240.10493350221515,2,1,0.550297200679779,3.8221356868743896,0.036689493481628,0.0,0.139531733692563,0.0,6.47544875391759e-05,0.0,0,0,0
13,390.1345685858669,2010-12-06 12:39:56,270.1200505265025,2,1,0.5501165986061096,3.825211524963379,0.041275928110702,0.0,0.157068846174502,0.0,6.47544875391759e-05,0.0,0,0,0
14,420.149528353828,2010-12-06 12:40:26,300.1350101791766,2,1,0.5501165986061096,3.828287363052368,0.045862405305166,0.0,0.17462005868043,0.0,9.713172767078504e-05,0.0,0,0,0
15,450.16454937421327,2010-12-06 12:40:56,330.150031199562,2,1,0.5501165986061096,3.8312013149261475,0.050448880250618,0.0,0.192184804956773,0.0,9.713172767078504e-05,0.0,0,0,0
