Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,30.000929303631768,2010-08-17 14:30:57,29.937578652564856,1,1,0.0,3.5252370834350586,0.0,0.0,0.0,0.0,3.237724376958795e-05,0.0,0,0,0
2,60.0161334377815,2010-08-17 14:31:27,59.95278281177705,1,1,0.0,3.5252370834350586,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
3,90.03131649941201,2010-08-17 14:31:57,89.9679658483451,1,1,0.0,3.5252370834350586,0.0,0.0,0.0,0.0,-3.237724376958795e-05,0.0,0,0,0
4,120.04690188375454,2010-08-17 14:32:27,119.98355122767512,1,1,0.0,3.5252370834350586,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
5,120.0778032544785,2010-08-17 14:32:27,120.01445262847405,1,1,0.0,3.5252370834350586,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,150.09353755173316,2010-08-17 14:32:57,30.01532358686264,2,1,0.5499359965324402,3.639366626739502,0.004586815209162,0.0,0.016596974505981,0.0,0.001003694487735629,0.0,0,0,0
7,180.10859018329182,2010-08-17 14:33:27,60.030376208396305,2,1,0.5501165986061096,3.671581983566284,0.009173651864072,0.0,0.033367332512257,0.0,0.0008094310760498047,0.0,0,0,0
8,210.1239059807409,2010-08-17 14:33:57,90.04569201587033,2,1,0.550297200679779,3.6978073120117188,0.013760387444014,0.0,0.050269838182057,0.0,0.0006475448608398438,0.0,0,0,0
9,240.1390128875702,2010-08-17 14:34:27,120.06079894776212,2,1,0.550297200679779,3.7201476097106934,0.01834717113802,0.0,0.067283174657821,0.0,0.0005504131549969316,0.0,0,0,0
10,270.15433406342385,2010-08-17 14:34:57,150.07612012361577,2,1,0.5501165986061096,3.7397358417510986,0.022933963478835,0.0,0.084392482422577,0.0,0.0004856586456298828,0.0,0,0,0
11,300.16935685060116,2010-08-17 14:35:27,180.0911428757056,2,1,0.5499359965324402,3.7570574283599854,0.027520715584652,0.0,0.101586482862312,0.0,0.00038852691068314016,0.0,0,0,0
12,330.1846705979406,2010-08-17 14:35:57,210.1064566280576,2,1,0.5501165986061096,3.7719509601593018,0.032107543251694,0.0,0.118855255851701,0.0,0.0003237724304199219,0.0,0,0,0
13,360.19972915426564,2010-08-17 14:36:27,240.12151517937016,2,1,0.5501165986061096,3.7821497917175293,0.036694301731148,0.0,0.136182454599472,0.0,0.0001295089750783518,0.0,0,0,0
14,390.2150702998901,2010-08-17 14:36:57,270.13685633501956,2,1,0.550297200679779,3.786682605743408,0.041281172866148,0.0,0.153542776224424,0.0,6.47544875391759e-05,0.0,0,0,0
15,420.23012513193305,2010-08-17 14:37:27,300.1519111670625,2,1,0.5501165986061096,3.788301467895508,0.045868020562947,0.0,0.170916110413445,0.0,3.237724376958795e-05,0.0,0,0,0
16,450.2454538415632,2010-08-17 14:37:57,330.1672398917301,2,1,0.550297200679779,3.7895965576171875,0.050454879157861,0.0,0.188295478480043,0.0,6.47544875391759e-05,0.0,0,0,0
17,480.260496423074,2010-08-17 14:38:27,360.1822824582035,2,1,0.5501165986061096,3.7904059886932373,0.05504163425164,0.0,0.205678788538343,0.0,0.0,0.0,0,0,0
18,510.27582725298856,2010-08-17 14:38:57,390.1976132831056,2,1,0.5501165986061096,3.791215419769287,0.059628486644952,0.0,0.223066462755081,0.0,3.237724376958795e-05,0.0,0,0,0
19,540.2908951826748,2010-08-17 14:39:27,420.2126812127919,2,1,0.550297200679779,3.792186737060547,0.064215318301733,0.0,0.240457943483547,0.0,6.47544875391759e-05,0.0,0,0,0
20,570.3060775124815,2010-08-17 14:39:57,450.22786354259847,2,1,0.5501165986061096,3.7931580543518066,0.06880206574579,0.0,0.257853699514457,0.0,3.237724376958795e-05,0.0,0,0,0
21,600.3212695615114,2010-08-17 14:40:27,480.2430555916284,2,1,0.5499359965324402,3.7941293716430664,0.073388807956902,0.0,0.275254410074082,0.0,3.237724376958795e-05,0.0,0,0,0
22,630.3364685478311,2010-08-17 14:40:57,510.2582545729357,2,1,0.5501165986061096,3.795748233795166,0.077975567122386,0.0,0.292660874570818,0.0,3.237724376958795e-05,0.0,0,0,0
23,660.3516712634454,2010-08-17 14:41:27,540.2734573136123,2,1,0.5501165986061096,3.7972052097320557,0.082562366154459,0.0,0.310073758930396,0.0,6.47544875391759e-05,0.0,0,0,0
24,690.3668460193757,2010-08-17 14:41:57,570.2886320444801,2,1,0.5501165986061096,3.7985002994537354,0.087149147961777,0.0,0.327493539549633,0.0,3.237724376958795e-05,0.0,0,0,0
25,720.3820328052882,2010-08-17 14:42:27,600.3038188303926,2,1,0.5504778623580933,3.800442934036255,0.091735972291176,0.0,0.34492107697984,0.0,6.47544875391759e-05,0.0,0,0,0
26,750.4003431911731,2010-08-17 14:42:57,630.3221292664025,2,1,0.5501165986061096,3.8020617961883545,0.096323292643051,0.0,0.362358663729354,0.0,0.0,0.0,0,0,0
27,780.4124664468256,2010-08-17 14:43:27,660.33425247193,2,1,0.5501165986061096,3.804166316986084,0.100909655176797,0.0,0.379801278103623,0.0,6.47544875391759e-05,0.0,0,0,0
28,810.4277323900224,2010-08-17 14:43:57,690.3495184251519,2,1,0.550297200679779,3.8062708377838135,0.105496546929428,0.0,0.397255102665585,0.0,6.47544875391759e-05,0.0,0,0,0
29,840.4421306005626,2010-08-17 14:44:27,720.3639166206545,2,1,0.5501165986061096,3.808537244796753,0.110080982614458,0.0,0.414709328480815,0.0,9.713172767078504e-05,0.0,0,0,0
30,870.4423656270902,2010-08-17 14:44:57,750.364151657207,2,1,0.5499359965324402,3.8106417655944824,0.114667883494282,0.0,0.432183273401467,0.0,3.237724376958795e-05,0.0,0,0,0
31,900.4578190726006,2010-08-17 14:45:27,780.3796051027174,2,1,0.5501165986061096,3.813231945037842,0.119254871169966,0.0,0.449668479545406,0.0,6.47544875391759e-05,0.0,0,0,0
32,930.4727504920613,2010-08-17 14:45:57,810.3945365221784,2,1,0.5501165986061096,3.815660238265991,0.123841676893817,0.0,0.467164812467844,0.0,3.237724376958795e-05,0.0,0,0,0
33,960.4879358293636,2010-08-17 14:46:27,840.4097218594807,2,1,0.5499359965324402,3.8184123039245605,0.128428506626769,0.0,0.484673499090094,0.0,3.237724376958795e-05,0.0,0,0,0
34,990.5031415775359,2010-08-17 14:46:57,870.4249276026405,2,1,0.5501165986061096,3.82132625579834,0.133015311721504,0.0,0.502194955412057,0.0,6.47544875391759e-05,0.0,0,0,0
35,1020.5183691851888,2010-08-17 14:47:27,900.4401552403683,2,1,0.550297200679779,3.824563980102539,0.137602144847844,0.0,0.519729968300048,0.0,0.00016188621520996094,0.0,0,0,0
36,1050.5335096205818,2010-08-17 14:47:57,930.4552956506988,2,1,0.5499359965324402,3.8274779319763184,0.142188939475394,0.0,0.537278832081535,0.0,6.47544875391759e-05,0.0,0,0,0
37,1080.54881570382,2010-08-17 14:48:27,960.4706017389494,2,1,0.550297200679779,3.8307156562805176,0.146775754577384,0.0,0.554842045048105,0.0,6.47544875391759e-05,0.0,0,0,0
38,1110.563880761348,2010-08-17 14:48:57,990.485666791465,2,1,0.5501165986061096,3.8337912559509277,0.151362548716411,0.0,0.572419678998301,0.0,6.47544875391759e-05,0.0,0,0,0
39,1140.5790833065375,2010-08-17 14:49:27,1020.500869331642,2,1,0.5501165986061096,3.836867094039917,0.155949324260433,0.0,0.590011748781174,0.0,6.47544875391759e-05,0.0,0,0,0
40,1170.5943823572486,2010-08-17 14:49:57,1050.516168392378,2,1,0.5501165986061096,3.840104818344116,0.16053615701455,0.0,0.60761847171544,0.0,6.47544875391759e-05,0.0,0,0,0
41,1200.6094635750528,2010-08-17 14:50:27,1080.5312496252195,2,1,0.5499359965324402,3.8430187702178955,0.165122938049092,0.0,0.625239289644912,0.0,0.0,0.0,0,0,0
42,1230.6246543809846,2010-08-17 14:50:57,1110.5464404311515,2,1,0.5501165986061096,3.8460946083068848,0.169709789344927,0.0,0.642874365799177,0.0,6.47544875391759e-05,0.0,0,0,0
43,1260.6398334075584,2010-08-17 14:51:27,1140.5616194376755,2,1,0.550297200679779,3.849170446395874,0.174296676230851,0.0,0.660523273374946,0.0,9.713172767078504e-05,0.0,0,0,0
44,1290.6550073213898,2010-08-17 14:51:57,1170.5767933515067,2,1,0.5499359965324402,3.8519225120544434,0.178883523410597,0.0,0.678185349424688,0.0,0.0,0.0,0,0,0
45,1320.670321625116,2010-08-17 14:52:27,1200.5921076602456,2,1,0.550297200679779,3.8549983501434326,0.183470394352488,0.0,0.695860457595902,0.0,9.713172767078504e-05,0.0,0,0,0
46,1350.685448797453,2010-08-17 14:52:57,1230.60723484762,2,1,0.5501165986061096,3.857588529586792,0.188057255862815,0.0,0.713548356930488,0.0,6.47544875391759e-05,0.0,0,0,0
47,1380.70074743714,2010-08-17 14:53:27,1260.6225334822943,2,1,0.550297200679779,3.8603405952453613,0.19264410738576,0.0,0.731248758600245,0.0,6.47544875391759e-05,0.0,0,0,0
48,1410.715789492339,2010-08-17 14:53:57,1290.6375755224558,2,1,0.5501165986061096,3.8629307746887207,0.197230943167478,0.0,0.74896156893474,0.0,6.47544875391759e-05,0.0,0,0,0
49,1440.7309686442252,2010-08-17 14:54:27,1320.6527546743423,2,1,0.550297200679779,3.8658447265625,0.201817766579794,0.0,0.766686657106302,0.0,9.713172767078504e-05,0.0,0,0,0
50,1470.7461241872709,2010-08-17 14:54:57,1350.667910217388,2,1,0.550297200679779,3.8684349060058594,0.206404555914258,0.0,0.784423901046639,0.0,6.47544875391759e-05,0.0,0,0,0
51,1500.761432496056,2010-08-17 14:55:27,1380.6832185261728,2,1,0.5501165986061096,3.8710250854492188,0.210991379753329,0.0,0.802173567309711,0.0,6.47544875391759e-05,0.0,0,0,0
52,1530.776513638673,2010-08-17 14:55:57,1410.6982996687898,2,1,0.5501165986061096,3.873777151107788,0.215578211697743,0.0,0.819935448362568,0.0,6.47544875391759e-05,0.0,0,0,0
53,1560.791691843198,2010-08-17 14:56:28,1440.7134778683026,2,1,0.5499359965324402,3.8760435581207275,0.220165026303081,0.0,0.837709119002008,0.0,3.237724376958795e-05,0.0,0,0,0
54,1590.8071654238915,2010-08-17 14:56:58,1470.7289514690458,2,1,0.5499359965324402,3.878633737564087,0.224751928563125,0.0,0.85549471778214,0.0,6.47544875391759e-05,0.0,0,0,0
55,1620.822260541338,2010-08-17 14:57:28,1500.7440465764676,2,1,0.550297200679779,3.8810620307922363,0.229338769789517,0.0,0.873291024176681,0.0,6.47544875391759e-05,0.0,0,0,0
56,1650.8372738498915,2010-08-17 14:57:58,1530.7590598749962,2,1,0.5501165986061096,3.883166551589966,0.233925612741362,0.0,0.891097566669599,0.0,6.47544875391759e-05,0.0,0,0,0
57,1680.8524221198104,2010-08-17 14:58:28,1560.77420815494,2,1,0.5501165986061096,3.8849472999572754,0.23851243897053,0.0,0.908913347377111,0.0,3.237724376958795e-05,0.0,0,0,0
58,1710.8676093668723,2010-08-17 14:58:58,1590.7893953969892,2,1,0.5499359965324402,3.886728048324585,0.243099270647133,0.0,0.926737509776256,0.0,3.237724376958795e-05,0.0,0,0,0
59,1740.8828068293944,2010-08-17 14:59:28,1620.8045928595116,2,1,0.5501165986061096,3.8883469104766846,0.247686176462288,0.0,0.944569414121868,0.0,3.237724376958795e-05,0.0,0,0,0
60,1770.897990492524,2010-08-17 14:59:58,1650.8197765176285,2,1,0.5501165986061096,3.8896420001983643,0.25227304875415,0.0,0.962407808615249,0.0,3.237724376958795e-05,0.0,0,0,0
61,1800.9132864004025,2010-08-17 15:00:28,1680.8350724355316,2,1,0.550297200679779,3.890937089920044,0.256859908490036,0.0,0.980251926671255,0.0,3.237724376958795e-05,0.0,0,0,0
62,1830.928369628216,2010-08-17 15:00:58,1710.8501556733704,2,1,0.5501165986061096,3.8919084072113037,0.261446777394863,0.0,0.998101396621607,0.0,3.237724376958795e-05,0.0,0,0,0
63,1860.9438214697288,2010-08-17 15:01:28,1740.8656075048582,2,1,0.550297200679779,3.8930416107177734,0.26603368395456,0.0,1.015955802009705,0.0,3.237724376958795e-05,0.0,0,0,0
64,1890.9588432493947,2010-08-17 15:01:58,1770.880629279512,2,1,0.550297200679779,3.894012928009033,0.270620514931765,0.0,1.033814389124242,0.0,3.237724376958795e-05,0.0,0,0,0
65,1920.973899424786,2010-08-17 15:02:28,1800.8956854799656,2,1,0.5501165986061096,3.894660472869873,0.275207471154163,0.0,1.051677647471321,0.0,0.0,0.0,0,0,0
66,1950.98921527236,2010-08-17 15:02:58,1830.9110013074896,2,1,0.5501165986061096,3.895469903945923,0.279794429933712,0.0,1.069544203213437,0.0,0.0,0.0,0,0,0
67,1981.004279452702,2010-08-17 15:03:28,1860.926065477806,2,1,0.5501165986061096,3.8962793350219727,0.284381218967219,0.0,1.087414017758113,0.0,0.0,0.0,0,0,0
68,2011.0194484793528,2010-08-17 15:03:58,1890.9412345094695,2,1,0.550297200679779,3.8972506523132324,0.288968099087149,0.0,1.105287816433303,0.0,6.47544875391759e-05,0.0,0,0,0
69,2041.0347674446973,2010-08-17 15:04:28,1920.9565534998765,2,1,0.5501165986061096,3.8977363109588623,0.293554954112945,0.0,1.123164879650813,0.0,-3.237724376958795e-05,0.0,0,0,0
70,2071.0498591887363,2010-08-17 15:04:58,1950.971645248928,2,1,0.5501165986061096,3.898545742034912,0.298141830290084,0.0,1.141045398231363,0.0,3.237724376958795e-05,0.0,0,0,0
71,2101.065025037467,2010-08-17 15:05:28,1980.9868110725963,2,1,0.5501165986061096,3.899355173110962,0.302728721625994,0.0,1.158929240905863,0.0,3.237724376958795e-05,0.0,0,0,0
72,2131.0801873173027,2010-08-17 15:05:58,2011.0019733424072,2,1,0.550297200679779,3.9000027179718018,0.307315666777465,0.0,1.176816510540398,0.0,3.237724376958795e-05,0.0,0,0,0
73,2161.0953872860714,2010-08-17 15:06:28,2041.0171733111756,2,1,0.550297200679779,3.9006502628326416,0.311902549783052,0.0,1.194706555515452,0.0,0.0,0.0,0,0,0
74,2191.110698211377,2010-08-17 15:06:58,2071.0324842465066,2,1,0.5501165986061096,3.9012978076934814,0.316489350248355,0.0,1.212599424032662,0.0,3.237724376958795e-05,0.0,0,0,0
75,2221.1257526323957,2010-08-17 15:07:28,2101.0475386625126,2,1,0.5501165986061096,3.9019453525543213,0.32107625454941,0.0,1.230495756336802,0.0,0.0,0.0,0,0,0
76,2251.140930205347,2010-08-17 15:07:58,2131.062716240476,2,1,0.5499359965324402,3.902592897415161,0.325663154499792,0.0,1.248395125927003,0.0,3.237724376958795e-05,0.0,0,0,0
77,2281.1561452266305,2010-08-17 15:08:28,2161.0779312517348,2,1,0.5501165986061096,3.903402328491211,0.330250049152027,0.0,1.266297470806218,0.0,3.237724376958795e-05,0.0,0,0,0
78,2311.171292990288,2010-08-17 15:08:58,2191.093079025417,2,1,0.5501165986061096,3.903887987136841,0.334836843816184,0.0,1.284202462269303,0.0,3.237724376958795e-05,0.0,0,0,0
79,2341.1866229630664,2010-08-17 15:09:28,2221.108409013233,2,1,0.5501165986061096,3.9045355319976807,0.339423765191587,0.0,1.302111060989201,0.0,0.0,0.0,0,0,0
80,2371.2016721209675,2010-08-17 15:09:58,2251.1234581460717,2,1,0.5501165986061096,3.9051830768585205,0.344010654907385,0.0,1.320022586048109,0.0,0.0,0.0,0,0,0
81,2401.216848315483,2010-08-17 15:10:28,2281.1386343506124,2,1,0.550297200679779,3.9061543941497803,0.348597606517186,0.0,1.337937331335686,0.0,6.47544875391759e-05,0.0,0,0,0
82,2431.232171235684,2010-08-17 15:10:58,2311.153957270814,2,1,0.5501165986061096,3.9064781665802,0.353184479253761,0.0,1.355855005354102,0.0,3.237724376958795e-05,0.0,0,0,0
83,2461.247229987496,2010-08-17 15:11:28,2341.169016022626,2,1,0.5499359965324402,3.90712571144104,0.357771378106507,0.0,1.373775989957383,0.0,0.0,0.0,0,0,0
84,2491.2624602467577,2010-08-17 15:11:58,2371.1842462818868,2,1,0.5501165986061096,3.90793514251709,0.36235828968915,0.0,1.391700223030616,0.0,0.0,0.0,0,0,0
85,2521.277609263538,2010-08-17 15:12:28,2401.1993952986672,2,1,0.5499359965324402,3.9085826873779297,0.366945150955687,0.0,1.409627614027543,0.0,-3.237724376958795e-05,0.0,0,0,0
86,2551.2927670722306,2010-08-17 15:12:58,2431.2145531073597,2,1,0.5501165986061096,3.9095540046691895,0.371532033574699,0.0,1.427558514079476,0.0,0.0,0.0,0,0,0
87,2581.3079840283367,2010-08-17 15:13:28,2461.229770053441,2,1,0.5501165986061096,3.9103634357452393,0.37611887999463,0.0,1.445492739834938,0.0,3.237724376958795e-05,0.0,0,0,0
88,2611.323316356986,2010-08-17 15:13:58,2491.245102392116,2,1,0.550297200679779,3.911172866821289,0.380705867170207,0.0,1.463430914067941,0.0,3.237724376958795e-05,0.0,0,0,0
89,2641.3383355552187,2010-08-17 15:14:28,2521.2601215853356,2,1,0.5501165986061096,3.911820411682129,0.385292683963127,0.0,1.481372068316288,0.0,3.237724376958795e-05,0.0,0,0,0
90,2671.3536219092857,2010-08-17 15:14:58,2551.275407964465,2,1,0.550297200679779,3.9126298427581787,0.389879594988506,0.0,1.49931730034973,0.0,6.47544875391759e-05,0.0,0,0,0
91,2701.371508503953,2010-08-17 15:15:28,2581.293294569157,2,1,0.550297200679779,3.9136011600494385,0.394466867357197,0.0,1.517267640112621,0.0,3.237724376958795e-05,0.0,0,0,0
92,2731.3838777125957,2010-08-17 15:15:58,2611.3056637377003,2,1,0.5501165986061096,3.914248466491699,0.399053353341705,0.0,1.535218722005407,0.0,3.237724376958795e-05,0.0,0,0,0
93,2761.399081831708,2010-08-17 15:16:28,2641.3208678668375,2,1,0.550297200679779,3.915057897567749,0.403640302258255,0.0,1.553175561498771,0.0,0.0,0.0,0,0,0
94,2791.414234507608,2010-08-17 15:16:58,2671.336020542737,2,1,0.5501165986061096,3.916029214859009,0.408227167802827,0.0,1.571135866446117,0.0,0.0,0.0,0,0,0
95,2821.429574796096,2010-08-17 15:17:28,2701.351360831225,2,1,0.550297200679779,3.9170005321502686,0.412814067232215,0.0,1.589100427855062,0.0,3.237724376958795e-05,0.0,0,0,0
96,2851.4446095531057,2010-08-17 15:17:58,2731.3663955832226,2,1,0.550297200679779,3.9179718494415283,0.417400937587475,0.0,1.607069093458972,0.0,3.237724376958795e-05,0.0,0,0,0
