Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,30.015167167016255,2010-10-15 17:12:56,30.015167753477897,1,1,0.0,3.6613831520080566,0.0,0.0,0.0,0.0,3.237724376958795e-05,0.0,0,0,0
2,60.03019922229248,2010-10-15 17:13:26,60.03019979371665,1,1,0.0,3.6612212657928467,0.0,0.0,0.0,0.0,-3.237724376958795e-05,0.0,0,0,0
3,90.04533713640149,2010-10-15 17:13:56,90.04533770281317,1,1,0.0,3.6613831520080566,0.0,0.0,0.0,0.0,3.237724376958795e-05,0.0,0,0,0
4,120.01338734846848,2010-10-15 17:14:26,120.01338794495511,1,1,0.0,3.6613831520080566,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
5,150.03228877456633,2010-10-15 17:14:56,30.01849552731423,2,1,0.5501165986061096,3.770170211791992,0.004587017976521,0.0,0.017228939744422,0.0,0.0006151676061563194,0.0,0,0,0
6,180.04430698340988,2010-10-15 17:15:26,60.030513600820505,2,1,0.5501165986061096,3.7861969470977783,0.009173012247684,0.0,0.034560177747718,0.0,0.0002913951757363975,0.0,0,0,0
7,210.05940772487324,2010-10-15 17:15:56,90.0456143673463,2,1,0.5501165986061096,3.7941293716430664,0.013759543623564,0.0,0.051945807221971,0.0,0.00016188621520996094,0.0,0,0,0
8,240.0745496389514,2010-10-15 17:16:26,120.06075629144948,2,1,0.5501165986061096,3.7988240718841553,0.018346060188433,0.0,0.069358977191784,0.0,9.713172767078504e-05,0.0,0,0,0
9,270.08969486628723,2010-10-15 17:16:56,150.0759015037478,2,1,0.5501165986061096,3.8022236824035645,0.022932625012927,0.0,0.086790590478798,0.0,9.713172767078504e-05,0.0,0,0,0
10,300.1048568654236,2010-10-15 17:17:26,180.09106348283413,2,1,0.5501165986061096,3.8052995204925537,0.027519116023825,0.0,0.104236832913718,0.0,6.47544875391759e-05,0.0,0,0,0
11,330.11999417803344,2010-10-15 17:17:56,210.106200815494,2,1,0.5499359965324402,3.808213472366333,0.03210562903907,0.0,0.121697056854452,0.0,6.47544875391759e-05,0.0,0,0,0
12,360.1351596959396,2010-10-15 17:18:26,240.12136635846264,2,1,0.5501165986061096,3.8112893104553223,0.036692169934231,0.0,0.139170906633943,0.0,9.713172767078504e-05,0.0,0,0,0
13,390.1504127069054,2010-10-15 17:18:56,270.1366193794534,2,1,0.5501165986061096,3.8142032623291016,0.041278748845877,0.0,0.156658290336375,0.0,6.47544875391759e-05,0.0,0,0,0
