Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,30.00054619204787,2011-01-24 10:54:44,30.000546758459546,1,1,0.0,3.791862964630127,0.0,0.0,0.0,0.0,3.237724376958795e-05,0.0,0,0,0
2,60.01568394575712,2011-01-24 10:55:14,60.0156845071563,1,1,0.0,3.791862964630127,0.0,0.0,0.0,0.0,3.237724376958795e-05,0.0,0,0,0
3,90.0308164062741,2011-01-24 10:55:44,90.0308170929856,1,1,0.0,3.792024850845337,0.0,0.0,0.0,0.0,6.47544875391759e-05,0.0,0,0,0
4,120.01551637465684,2011-01-24 10:56:14,120.01551693605602,1,1,0.0,3.791862964630127,0.0,0.0,0.0,0.0,3.237724376958795e-05,0.0,0,0,0
5,150.03135085924038,2011-01-24 10:56:44,30.015398373253337,2,1,0.550297200679779,3.899193286895752,0.004586482511266,0.0,0.017835649871907,0.0,0.00045328139094635844,0.0,0,0,0
6,180.0464347086034,2011-01-24 10:57:14,60.03048222261637,2,1,0.550297200679779,3.9126298427581787,0.00917287316263,0.0,0.035751591179525,0.0,0.0003237724304199219,0.0,0,0,0
7,210.0615582569084,2011-01-24 10:57:44,90.04560579097135,2,1,0.5499359965324402,3.9215333461761475,0.013759346910334,0.0,0.05371800812327,0.0,0.00022664069547317922,0.0,0,0,0
8,240.07672887753213,2011-01-24 10:58:14,120.06077638653258,2,1,0.5499359965324402,3.928332567214966,0.01834578087527,0.0,0.071720145664924,0.0,0.00019426345534157008,0.0,0,0,0
9,270.0917706921316,2011-01-24 10:58:44,150.07581820614456,2,1,0.5501165986061096,3.9338366985321045,0.022932210759247,0.0,0.089749928105254,0.0,0.00016188621520996094,0.0,0,0,0
10,300.0936527084646,2011-01-24 10:59:14,180.0777004079398,2,1,0.5501165986061096,3.9383695125579834,0.027516657247975,0.0,0.107794580610592,0.0,0.0001295089750783518,0.0,0,0,0
11,330.1063812426575,2011-01-24 10:59:44,210.090428751658,2,1,0.5499359965324402,3.9422547817230225,0.032102808761007,0.0,0.12586549786397,0.0,0.0001295089750783518,0.0,0,0,0
12,360.12161307584176,2011-01-24 11:00:14,240.1056606048922,2,1,0.5501165986061096,3.9459781646728516,0.036689268198653,0.0,0.143955070794702,0.0,9.713172767078504e-05,0.0,0,0,0
13,390.13657633465607,2011-01-24 11:00:44,270.1206238436565,2,1,0.5501165986061096,3.949215888977051,0.041275675962012,0.0,0.162060441284429,0.0,3.237724376958795e-05,0.0,0,0,0
14,420.15168650963057,2011-01-24 11:01:14,300.13573401863107,2,1,0.5501165986061096,3.95261549949646,0.045862110848096,0.0,0.180181088178499,0.0,9.713172767078504e-05,0.0,0,0,0
15,450.1668097421486,2011-01-24 11:01:44,330.15085725114903,2,1,0.5499359965324402,3.955691337585449,0.050448592701162,0.0,0.198316586875755,0.0,9.713172767078504e-05,0.0,0,0,0
16,480.18191109513594,2011-01-24 11:02:15,360.16595860914896,2,1,0.5501165986061096,3.9587671756744385,0.055035079551603,0.0,0.21646626135946,0.0,0.0001295089750783518,0.0,0,0,0
17,510.1970207237488,2011-01-24 11:02:45,390.1810682427743,2,1,0.5499359965324402,3.9616811275482178,0.059621523678192,0.0,0.23462965420698,0.0,6.47544875391759e-05,0.0,0,0,0
18,540.2122359756073,2011-01-24 11:03:15,420.1962835196952,2,1,0.5499359965324402,3.964595079421997,0.064208014007135,0.0,0.252806875610486,0.0,6.47544875391759e-05,0.0,0,0,0
19,570.2273099804347,2011-01-24 11:03:45,450.2113575144977,2,1,0.5501165986061096,3.9675090312957764,0.068794541819856,0.0,0.270997667700703,0.0,6.47544875391759e-05,0.0,0,0,0
20,600.242812087224,2011-01-24 11:04:15,480.22685961126194,2,1,0.5501165986061096,3.9704229831695557,0.073381044109011,0.0,0.289201462490419,0.0,9.713172767078504e-05,0.0,0,0,0
21,630.2574859898737,2011-01-24 11:04:45,510.2415334988741,2,1,0.5501165986061096,3.973336935043335,0.077967449152004,0.0,0.307417864341049,0.0,0.0001295089750783518,0.0,0,0,0
22,660.2727361637685,2011-01-24 11:05:15,540.2567836727691,2,1,0.550297200679779,3.9760890007019043,0.082553893863933,0.0,0.325647191480029,0.0,9.713172767078504e-05,0.0,0,0,0
