Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,30.000811230018876,2010-10-22 13:23:55,29.93755990082976,1,1,0.0,3.652155637741089,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2,60.01596374050655,2010-10-22 13:24:25,59.95271246144237,1,1,0.0,3.651993751525879,0.0,0.0,0.0,0.0,-6.47544875391759e-05,0.0,0,0,0
3,90.03123509218304,2010-10-22 13:24:55,89.9679839133687,1,1,0.0,3.652317523956299,0.0,0.0,0.0,0.0,-3.237724376958795e-05,0.0,0,0,0
4,120.04618848641174,2010-10-22 13:25:25,119.98293720734752,1,1,0.0,3.652317523956299,0.0,0.0,0.0,0.0,-3.237724376958795e-05,0.0,0,0,0
5,120.0774104762171,2010-10-22 13:25:25,120.01415919715288,1,1,0.0,3.652479410171509,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,150.09316324557025,2010-10-22 13:25:55,30.01534251403498,2,1,0.5499359965324402,3.7682275772094727,0.004586416483606,0.0,0.017211765753977,0.0,0.0006799221155233681,0.0,0,0,0
7,180.10830672354615,2010-10-22 13:26:25,60.03048600203584,2,1,0.5501165986061096,3.787168264389038,0.009172737927357,0.0,0.034541983999709,0.0,0.00038852691068314016,0.0,0,0,0
8,210.1245365590593,2010-10-22 13:26:55,90.04671582752398,2,1,0.5501165986061096,3.796395778656006,0.013759193002463,0.0,0.051934754815159,0.0,0.00019426345534157008,0.0,0,0,0
9,240.13847870795345,2010-10-22 13:27:25,120.06065799646812,2,1,0.5501165986061096,3.8015761375427246,0.018345354960307,0.0,0.069358209381984,0.0,0.0001295089750783518,0.0,0,0,0
10,270.1537300848466,2010-10-22 13:27:55,150.07590935331132,2,1,0.5501165986061096,3.8052995204925537,0.022931692132668,0.0,0.086802258767277,0.0,9.713172767078504e-05,0.0,0,0,0
11,300.16878545823874,2010-10-22 13:28:25,180.09096472670348,2,1,0.5501165986061096,3.808537244796753,0.02751801505997,0.0,0.104262212324489,0.0,6.47544875391759e-05,0.0,0,0,0
12,330.18390766820824,2010-10-22 13:28:55,210.10608693667297,2,1,0.5499359965324402,3.811613082885742,0.032104341823817,0.0,0.121736706614859,0.0,6.47544875391759e-05,0.0,0,0,0
13,360.1990271062693,2010-10-22 13:29:25,240.12120636470897,2,1,0.550297200679779,3.8148508071899414,0.036690679928182,0.0,0.139225522920786,0.0,6.47544875391759e-05,0.0,0,0,0
14,390.2141720178181,2010-10-22 13:29:55,270.1363512862828,2,1,0.5501165986061096,3.8177647590637207,0.04127699144706,0.0,0.15672822662151,0.0,6.47544875391759e-05,0.0,0,0,0
15,420.22933343049266,2010-10-22 13:30:25,300.15151271900737,2,1,0.550297200679779,3.82100248336792,0.045863322497162,0.0,0.174244520045715,0.0,0.0001295089750783518,0.0,0,0,0
16,450.24447314408656,2010-10-22 13:30:55,330.16665243260127,2,1,0.550297200679779,3.8237545490264893,0.050449619141146,0.0,0.1917739419773,0.0,0.0001295089750783518,0.0,0,0,0
17,480.25971212508534,2010-10-22 13:31:25,360.1818913985626,2,1,0.550297200679779,3.8265066146850586,0.055035894346063,0.0,0.209316289393743,0.0,9.713172767078504e-05,0.0,0,0,0
18,510.2748637884618,2010-10-22 13:31:55,390.1970431020389,2,1,0.5501165986061096,3.829096794128418,0.059622152391283,0.0,0.226871358655906,0.0,3.237724376958795e-05,0.0,0,0,0
19,540.289866104619,2010-10-22 13:32:25,420.2120454582961,2,1,0.5501165986061096,3.8320107460021973,0.064208379263847,0.0,0.244438953692138,0.0,9.713172767078504e-05,0.0,0,0,0
20,570.3050227403882,2010-10-22 13:32:55,450.2272020339154,2,1,0.5499359965324402,3.8346006870269775,0.068794736067005,0.0,0.262019398352389,0.0,9.713172767078504e-05,0.0,0,0,0
21,600.3201464140054,2010-10-22 13:33:25,480.24232570753264,2,1,0.5501165986061096,3.837352752685547,0.073381022729891,0.0,0.279611932886116,0.0,9.713172767078504e-05,0.0,0,0,0
22,630.335282217855,2010-10-22 13:33:55,510.2574614813073,2,1,0.5499359965324402,3.840104818344116,0.077967206501404,0.0,0.297216399265236,0.0,0.0001295089750783518,0.0,0,0,0
23,660.3506496339536,2010-10-22 13:34:25,540.2728289124434,2,1,0.5501165986061096,3.8426949977874756,0.082553501210676,0.0,0.314833736915068,0.0,6.47544875391759e-05,0.0,0,0,0
24,690.3656565014542,2010-10-22 13:34:55,570.2878358902187,2,1,0.5499359965324402,3.845447063446045,0.087139763119326,0.0,0.332463461799891,0.0,9.713172767078504e-05,0.0,0,0,0
25,720.3807290025338,2010-10-22 13:35:25,600.3029083161109,2,1,0.5497553944587708,3.8480372428894043,0.091725989947002,0.0,0.350105843551612,0.0,3.237724376958795e-05,0.0,0,0,0
